type;date;period1;period2;maturity;calendarCountry;businessDayConvention,;terminationDateBusinessDayConvention;dateGeneration;price;currency2
ois;16-04-01;12;12;84;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;96;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;108;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;120;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;144;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;180;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;240;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;300;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;360;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;1;1;1;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;2;2;2;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;3;3;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;4;4;4;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;5;5;5;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;6;6;6;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;7;7;7;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;8;8;8;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;9;9;9;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;10;10;10;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;11;11;11;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;12;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;15;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;18;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;21;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;24;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;36;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;48;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;60;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;72;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;84;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;96;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;108;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;120;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;144;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;180;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;240;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;300;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;360;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;1;1;1;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;2;2;2;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;3;3;3;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;4;4;4;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;5;5;5;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;6;6;6;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;7;7;7;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;8;8;8;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;9;9;9;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;10;10;10;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;11;11;11;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;12;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;15;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;18;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;21;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;24;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;36;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;48;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;60;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;72;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;84;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;96;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;108;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;120;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;144;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;180;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;240;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;300;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ois;16-04-01;12;12;360;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;12;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;15;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;18;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;21;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;24;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;36;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;48;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;60;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;72;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;84;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;96;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;108;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;120;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;132;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;144;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;180;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;240;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;300;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;360;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;12;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;24;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;36;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;48;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;60;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;72;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;84;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;96;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;108;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;120;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;144;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;180;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;240;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;300;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;3;360;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;18;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;24;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;36;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;48;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;60;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;72;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;84;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;96;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;108;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;120;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;132;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;144;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;180;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;240;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;300;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;6;6;360;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;12;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;24;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;36;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;48;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;60;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;72;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;84;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;96;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;108;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;120;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;144;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;180;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;240;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;300;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
irs;16-04-01;12;3;360;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ccs;16-04-01;3;3;12;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ccs;16-04-01;3;3;24;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ccs;16-04-01;3;3;36;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;48;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;60;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;72;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;84;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;96;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;108;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;120;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;144;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;180;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;240;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;300;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;360;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;12;12;12;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;12;12;24;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;12;12;36;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;12;12;48;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;12;12;60;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;12;12;84;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;12;12;120;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;12;12;180;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;12;12;240;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;12;12;360;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;6;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;9;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;12;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;18;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;24;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;36;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;48;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;60;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;72;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;84;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;96;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;108;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;120;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;144;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;USD
ccs;16-04-01;3;3;180;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;240;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;300;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ccs;16-04-01;3;3;360;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ts;16-04-01;3;6;12;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ts;16-04-01;3;6;24;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ts;16-04-01;3;6;36;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ts;16-04-01;3;6;48;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ts;16-04-01;3;6;60;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ts;16-04-01;3;6;72;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;SEK
ts;16-04-01;3;6;84;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;96;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;108;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;120;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;144;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;180;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;240;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;300;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
ts;16-04-01;3;6;360;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;1;4;3;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;2;5;3;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;3;6;3;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;4;7;3;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;5;8;3;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;6;9;3;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;1;7;6;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;2;8;6;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;3;9;6;EUR;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;1;4;3;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;2;5;3;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;3;6;3;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;4;7;3;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;5;8;3;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;6;9;3;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;1;7;6;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;2;8;6;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;3;9;6;USD;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;1;4;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;2;5;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;3;6;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;4;7;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;5;8;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;6;9;3;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;1;7;6;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;2;8;6;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;3;9;6;GBP;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;1;4;3;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;2;5;3;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;3;6;3;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;4;7;3;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;5;8;3;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
fra;16-04-01;6;9;3;SEK;ModifiedFollowing;ModifiedFollowing;Forward;0;-
